final,and_rule,disagree,hard_veto,kw_score,kw_keep,llm_score,llm_keep,prep,n_obs,source_dataset,source_food_id,description,kw_reasons,llm_reason,wrong_class
KEEP,KEEP,,,0.65,Y,0.95,Y,other,18,sr28,11137,"Cauliflower, frozen, unprepared",,"Frozen cauliflower, unprepared",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,16,sr28,20076,"Wheat, durum",,"Durum wheat, single grain",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,11,fdc_foundation,335774,"Beans, Dry, Small Red (0% moisture)",,"Dry small red beans, single legume",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,17,fdc_foundation,1999634,"Tomato, roma",,"Roma tomato, single food",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,11,fdc_foundation,335695,"Beans, Dry, Pinto (0% moisture)",,"Dry pinto beans, single food",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,11,fdc_foundation,747444,"Beans, Dry, Black (0% moisture)",,"Dry black beans, single food",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,11,sr28,20314,"Corn grain, white",,"White corn grain, single food",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,28,fdc_foundation,2003601,"Mushroom, crimini",,"Crimini mushroom, single food",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,15,sr28,20073,"Wheat, soft red winter",,Soft red winter wheat grain,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,10,fdc_foundation,335425,"Beans, Dry, Brown (0% moisture)",,"Dry brown beans, single food",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,11,fdc_foundation,747439,"Beans, Dry, Pink (0% moisture)",,"Dry pink beans, single food",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,15,sr28,20004,"Barley, hulled",,"Hulled barley, single grain",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,11,fdc_foundation,747436,"Beans, Dry, Carioca (0% moisture)",,"Dry carioca beans, single food",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,12,fdc_foundation,2644282,"Chickpeas, (garbanzo beans, bengal gram), dry",,"Dry chickpeas, single legume",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,11,fdc_foundation,747441,"Beans, Dry, Navy (0% moisture)",,"Dry navy beans, single food",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,27,fdc_foundation,2003600,"Mushroom, enoki",,"Enoki mushroom, single food",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,11,sr28,20038,Oats,,"Oats, single grain",
KEEP,KEEP,,,0.65,Y,0.95,Y,other,23,sr28,12014,"Seeds, pumpkin and squash seed kernels, dried",,Plain dried pumpkin/squash seed kernels,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,24,fdc_sr_legacy,169287,"Spinach, frozen, chopped or leaf, unprepared (Includes foods for USDA's Food Distribution Program)",,Plain frozen chopped spinach,
KEEP,KEEP,,,0.65,Y,0.95,Y,other,11,sr28,20014,"Corn grain, yellow",,"Yellow corn grain, single grain",
KEEP,DROP,Y,,0.30,,0.96,Y,raw,18,sr28,11492,"Squash, winter, spaghetti, raw",+raw -dish/prepared,"Raw spaghetti squash, single vegetable",
KEEP,KEEP,,,0.65,Y,0.96,Y,other,18,fdc_foundation,1750352,"Spinach, baby",,"Baby spinach, single vegetable",
KEEP,KEEP,,,0.65,Y,0.96,Y,other,19,fdc_foundation,1999632,"Spinach, baby",,"Baby spinach, single vegetable",
KEEP,KEEP,,,0.65,Y,0.97,Y,other,25,fdc_sr_legacy,169414,"Seeds, flaxseed",,"Plain flaxseed, single whole food",
KEEP,KEEP,,,0.65,Y,0.97,Y,other,16,fdc_foundation,1750354,"Tomato, roma",,"Roma tomato, single vegetable",
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,sr28,11740,"Broccoli, flower clusters, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,25,fdc_sr_legacy,172428,"Peas, green, split, mature seeds, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,17,sr28,16085,"Peas, green, split, mature seeds, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,14,fdc_sr_legacy,169225,"Cucumber, peeled, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,14,fdc_foundation,2685572,"Cabbage, bok choy, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,23,sr28,11251,"Lettuce, cos or romaine, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,14,fdc_foundation,2727584,"Leeks, bulb and greens, root removed, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,4,sr28,16042,"Beans, pinto, mature seeds, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,23,sr28,11257,"Lettuce, red leaf, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,20,sr28,16101,"Pigeon peas (red gram), mature seeds, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,17,fdc_foundation,2710838,"Rice, red, unenriched, dry, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,sr28,11143,"Celery, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,21,sr28,11167,"Corn, sweet, yellow, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,12,sr28,20031,"Millet, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,22,fdc_sr_legacy,175199,"Beans, pinto, mature seeds, raw (Includes foods for USDA's Food Distribution Program)",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,23,sr28,11253,"Lettuce, green leaf, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,14,fdc_foundation,2727583,"Cabbage, napa, leaf, destemmed, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,2,fdc_sr_legacy,168462,"Spinach, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,17,sr28,11900,"Corn, sweet, white, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,21,fdc_sr_legacy,169977,"Cabbage, red, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,sr28,11252,"Lettuce, iceberg (includes crisphead types), raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,16,fdc_foundation,2710825,"Rice, black, unenriched, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,17,sr28,20444,"Rice, white, long-grain, regular, raw, unenriched",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,10,sr28,20040,"Rice, brown, medium-grain, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,17,sr28,11304,"Peas, green, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,1,sr28,11205,"Cucumber, with peel, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,16,sr28,11149,"Chayote, fruit, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,23,fdc_sr_legacy,169248,"Lettuce, iceberg (includes crisphead types), raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,16,fdc_foundation,2346389,"Lettuce, romaine, green, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,sr28,16056,"Chickpeas (garbanzo beans, bengal gram), mature seeds, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,23,fdc_sr_legacy,170381,"Broccoli raab, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,5,fdc_sr_legacy,169303,"Sweet potato leaves, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,20,fdc_sr_legacy,169961,"Beans, snap, green, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,sr28,16024,"Beans, great northern, mature seeds, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,11,fdc_sr_legacy,169256,"Mustard greens, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,18,fdc_foundation,2512380,"Rice, brown, long grain, unenriched, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,fdc_sr_legacy,170487,"Squash, summer, all varieties, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,11,sr28,11270,"Mustard greens, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,3,sr28,9231,"Passion-fruit, (granadilla), purple, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,11,sr28,20050,"Rice, white, medium-grain, raw, enriched",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,16,fdc_foundation,2346400,"Beans, snap, green, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,sr28,16045,"Beans, small white, mature seeds, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,17,sr28,11643,"Squash, winter, all varieties, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,20,fdc_sr_legacy,169986,"Cauliflower, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,20,fdc_foundation,323505,"Kale, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,21,fdc_sr_legacy,168429,"Lettuce, butterhead (includes boston and bibb types), raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,23,fdc_sr_legacy,169988,"Celery, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,sr28,11477,"Squash, summer, zucchini, includes skin, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,15,fdc_foundation,2747660,"Peppers, banana or Hungarian wax, seeded, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,sr28,11043,"Mung beans, mature seeds, sprouted, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,16,fdc_foundation,2346390,"Lettuce, leaf, red, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,11,sr28,16049,"Beans, white, mature seeds, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,13,fdc_foundation,2346406,"Cucumber, with peel, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,sr28,11316,"Peas, mature seeds, sprouted, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,13,fdc_foundation,2727585,"Green onion, (scallion), bulb and greens, root removed, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,16,sr28,16071,"Lima beans, large, mature seeds, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,20,sr28,11965,"Cauliflower, green, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,2,fdc_sr_legacy,170061,"Turnip greens, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,9,sr28,11086,"Beet greens, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,11,fdc_sr_legacy,173756,"Chickpeas (garbanzo beans, bengal gram), mature seeds, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,2,sr28,11485,"Squash, winter, butternut, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,20,sr28,11052,"Beans, snap, green, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,21,sr28,11112,"Cabbage, red, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,5,sr28,11505,"Sweet potato leaves, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,fdc_sr_legacy,169998,"Corn, sweet, yellow, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,7,sr28,20450,"Rice, white, medium-grain, raw, unenriched",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,14,sr28,16135,"Winged beans, mature seeds, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,18,sr28,11135,"Cauliflower, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,11,sr28,11119,"Cabbage, chinese (pe-tsai), raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,22,fdc_sr_legacy,169376,"Mushroom, white, exposed to ultraviolet light, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,4,sr28,11482,"Squash, winter, acorn, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,20,sr28,11457,"Spinach, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,18,fdc_sr_legacy,173745,"Beans, navy, mature seeds, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,4,sr28,11568,"Turnip greens, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,13,fdc_foundation,2685571,"Squash, winter, acorn, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,13,fdc_foundation,2346408,"Cabbage, red, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,33,fdc_foundation,327923,"Lettuce, cos or romaine, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,2,sr28,16037,"Beans, navy, mature seeds, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,8,sr28,11595,"Winged beans, immature seeds, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,sr28,11741,"Broccoli, stalks, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,14,fdc_foundation,2685573,"Cauliflower, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,18,sr28,11749,"Cabbage, common (danish, domestic, and pointed types), freshly harvest, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,30,sr28,11090,"Broccoli, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,20,fdc_sr_legacy,168464,"Squash, summer, crookneck and straightneck, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,10,sr28,16067,"Hyacinth beans, mature seeds, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,9,fdc_sr_legacy,170375,"Beet greens, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,4,sr28,11938,"Mushroom, white, exposed to ultraviolet light, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,1,sr28,16016,"Beans, black turtle, mature seeds, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,20,fdc_sr_legacy,169389,"Cauliflower, green, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,21,fdc_sr_legacy,168421,"Kale, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,13,fdc_foundation,2685569,"Squash, summer, yellow, includes skin, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,4,sr28,11669,"Seaweed, wakame, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,9,sr28,11445,"Seaweed, kelp, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,2,fdc_sr_legacy,168409,"Cucumber, with peel, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,6,sr28,16133,"Yardlong beans, mature seeds, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,sr28,16019,"Beans, cranberry (roman), mature seeds, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,17,fdc_foundation,2747653,"Beet greens, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,16,sr28,11722,"Beans, snap, yellow, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,17,fdc_foundation,2710835,"Corn flour, masa harina, white or yellow, dry, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,sr28,20033,"Oat bran, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,sr28,16040,"Beans, pink, mature seeds, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,17,sr28,11206,"Cucumber, peeled, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,17,fdc_sr_legacy,170489,"Squash, winter, all varieties, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,20,sr28,11109,"Cabbage, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,16,fdc_foundation,2346388,"Lettuce, iceberg, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,3,sr28,11442,"Seaweed, agar, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,21,fdc_sr_legacy,168482,"Sweet potato, raw, unprepared (Includes foods for USDA's Food Distribution Program)",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,37,fdc_sr_legacy,170379,"Broccoli, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,sr28,20088,"Wild rice, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,18,sr28,11750,"Cabbage, common (danish, domestic, and pointed types), stored, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,sr28,16074,"Lima beans, thin seeded (baby), mature seeds, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,6,sr28,11446,"Seaweed, laver, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,sr28,20005,"Barley, pearled, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,13,fdc_foundation,2685570,"Squash, winter, butternut, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,13,fdc_foundation,2685568,"Squash, summer, green, zucchini, includes skin, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,7,sr28,20452,"Rice, white, short-grain, raw, unenriched",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,36,fdc_foundation,321900,"Broccoli, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,17,fdc_foundation,2710821,"Wild rice, dry, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,22,fdc_sr_legacy,169703,"Rice, brown, long-grain, raw (Includes foods for USDA's Food Distribution Program)",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,18,sr28,16083,"Mungo beans, mature seeds, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,sr28,11739,"Broccoli, leaves, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,18,fdc_foundation,2512381,"Rice, white, long grain, unenriched, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,20,sr28,11467,"Squash, summer, crookneck and straightneck, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,3,sr28,11444,"Seaweed, irishmoss, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,22,fdc_sr_legacy,169247,"Lettuce, cos or romaine, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,13,fdc_foundation,2346407,"Cabbage, green, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,23,sr28,11250,"Lettuce, butterhead (includes boston and bibb types), raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,11,sr28,11233,"Kale, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,17,fdc_foundation,2710826,"Corn, sweet, yellow and white kernels,  fresh, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,36,fdc_foundation,747447,"Broccoli, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,16,fdc_foundation,2346391,"Lettuce, leaf, green, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,33,fdc_foundation,746769,"Lettuce, cos or romaine, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,6,sr28,16052,"Broadbeans (fava beans), mature seeds, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,1,sr28,11199,"Yardlong bean, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,18,sr28,16014,"Beans, black, mature seeds, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,sr28,16080,"Mung beans, mature seeds, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,13,fdc_foundation,2515380,"Seeds, pumpkin seeds (pepitas), raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,sr28,11641,"Squash, summer, all varieties, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,23,fdc_sr_legacy,168431,"Lettuce, red leaf, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,21,sr28,11507,"Sweet potato, raw, unprepared",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,11,fdc_foundation,2346405,"Celery, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,7,sr28,11666,"Seaweed, spirulina, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,15,fdc_foundation,2710819,"Chia seeds, dry, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,23,fdc_sr_legacy,169249,"Lettuce, green leaf, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,23,sr28,11096,"Broccoli raab, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,23,sr28,20036,"Rice, brown, long-grain, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,sr28,20044,"Rice, white, long-grain, regular, raw, enriched",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,6,sr28,11031,"Lima beans, immature seeds, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,20,fdc_sr_legacy,169291,"Squash, summer, zucchini, includes skin, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,21,fdc_sr_legacy,169975,"Cabbage, raw",+raw,slam-dunk keep (not sent to LLM),
