final,and_rule,disagree,hard_veto,kw_score,kw_keep,llm_score,llm_keep,prep,n_obs,source_dataset,source_food_id,description,kw_reasons,llm_reason,wrong_class
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,12,sr28,23342,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,12,sr28,23372,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,23,fdc_sr_legacy,172850,"Turkey, ground, 93% lean, 7% fat, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,24,sr28,5716,"Turkey, retail parts, drumstick, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,21,sr28,5740,"Turkey, thigh, from whole bird, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,14,sr28,10040,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,12,sr28,23337,"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,23032,"Beef, round, knuckle, tip side, steak, separable lean and fat , trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,172141,"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,5,sr28,23145,"Beef, chuck eye steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,169446,"Beef, chuck, under blade pot roast or steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,4,sr28,23613,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, choice, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,4,sr28,23632,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, select, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,5,sr28,23374,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,22,sr28,5043,"Chicken, broilers or fryers, dark meat, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,17316,"Lamb, Australian, imported, fresh, rib chop/rack roast, frenched, bone-in, separable lean only, trimmed to 1/8"" fat, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,6,sr28,13863,"Beef, shoulder top blade steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,5,sr28,13913,"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,sr28,23152,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,12,sr28,23334,"Beef, round, eye of round steak, boneless separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,11,sr28,23388,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,12,fdc_foundation,2727566,"Chicken, drumstick, meat and skin, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,18,sr28,23037,"Beef, chuck, shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,18,fdc_sr_legacy,173361,"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,13468,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,9,sr28,23269,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,13,sr28,5179,"Turkey from whole, neck, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,170832,"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,fdc_sr_legacy,172602,"Game meat, deer, ground, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,26,sr28,23477,"Beef, ground, 97% lean meat / 3% fat, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,11,sr28,23339,"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,12,fdc_foundation,2514744,"Beef, ground, 80% lean meat / 20% fat, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,24,sr28,10032,"Pork, fresh, loin, blade (chops or roasts), bone-in, separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,21,sr28,13975,"Beef, brisket, flat half, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,21,sr28,23193,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,13850,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,1,fdc_sr_legacy,168714,"Beef, brisket, flat half, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,24,sr28,17268,"Game meat, bison, ribeye, separable lean only, trimmed to 0"" fat, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,6,sr28,23143,"Beef, chuck eye steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,173382,"Beef, rib eye steak, boneless, lip off, separable lean only, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,12,sr28,23328,"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,12,fdc_foundation,2646171,"Chicken, thigh, boneless, skinless, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,171757,"Beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,20,fdc_sr_legacy,173354,"Beef, round, knuckle, tip side, steak, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,12,fdc_foundation,2727572,"Beef, short loin (NY strip steak), raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,170603,"Beef, chuck, under blade pot roast or steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,11,sr28,23324,"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,fdc_sr_legacy,173359,"Beef, chuck, shoulder clod, top blade, steak, separable lean and fat, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,13813,"Beef, chuck, arm pot roast, separable lean and fat, trimmed to 1/8"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,20,fdc_foundation,334849,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,171750,"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,21,fdc_sr_legacy,171090,"Turkey, whole, dark meat, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,173053,"Beef, loin, top sirloin petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,18,sr28,17026,"Lamb, domestic, loin, separable lean only, trimmed to 1/4"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,15,sr28,5145,"Duck, wild, breast, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,sr28,17343,"Game meat, deer, ground, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,170839,"Beef, rib eye steak/roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,170831,"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,174711,"Beef, top loin petite roast/filet, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,17,fdc_sr_legacy,173826,"Veal, loin, separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,170796,"Beef, chuck, short ribs, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,5,sr28,23359,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,22,sr28,5105,"Chicken, broilers or fryers, wing, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,13,fdc_foundation,2514746,"Chicken, ground, with additives, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,171193,"Beef, chuck, short ribs, boneless, separable lean only, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,6,sr28,13520,"Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,168661,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,5,sr28,13903,"Beef, shoulder top blade steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,23043,"Beef, chuck, shoulder clod, top blade, steak, separable lean and fat, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,25,sr28,5071,"Chicken, broilers or fryers, dark meat, drumstick, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,174002,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,12,sr28,23343,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,172143,"Beef, rib eye steak, boneless, lip off, separable lean only, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,12,fdc_foundation,2646168,"Pork, loin, boneless, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,173988,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,173984,"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,171748,"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,12,fdc_foundation,746760,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,23601,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,6,sr28,13356,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,27,fdc_sr_legacy,171077,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,4,fdc_sr_legacy,175293,"Bison, ground, grass-fed, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,14,fdc_sr_legacy,167837,"Pork, fresh, loin, sirloin (chops or roasts), bone-in, separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,169565,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,fdc_sr_legacy,174425,"Game meat, elk, ground, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,25,sr28,5100,"Chicken, broilers or fryers, wing, meat and skin, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,1,fdc_sr_legacy,168707,"Beef, shoulder top blade steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,fdc_sr_legacy,174416,"Lamb, Australian, imported, fresh, rib chop/rack roast, frenched, bone-in, separable lean only, trimmed to 1/8"" fat, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,23623,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,22,sr28,13047,"Beef, grass-fed, ground, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,23039,"Beef, chuck, shoulder clod, shoulder top and center steaks, separable lean and fat, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,5,sr28,13871,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,24,sr28,10214,"Pork, fresh, loin, sirloin (chops or roasts), boneless, separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,12,fdc_foundation,2514745,"Pork, ground, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,13065,"Beef, flank, steak, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,11,sr28,23354,"Beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,23292,"Beef, top loin petite roast/filet, boneless, separable lean and fat, trimmed to 1/8"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,173374,"Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,6,sr28,23068,"Beef, chuck, short ribs, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,23,sr28,5662,"Ground turkey, fat free, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,171759,"Beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,169566,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,5,sr28,13974,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,170827,"Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,5,sr28,13597,"Beef, brisket, flat half, boneless, separable lean only, trimmed to 0"" fat, select, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,172152,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,sr28,23171,"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,169445,"Beef, chuck, under blade pot roast or steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,23,fdc_sr_legacy,174515,"Turkey, retail parts, breast, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,13920,"Beef, tenderloin, steak, separable lean and fat, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,13,fdc_sr_legacy,171086,"Turkey, whole, neck, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,6,sr28,23129,"Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,174003,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,19,sr28,5641,"Ostrich, ground, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,24,sr28,10060,"Pork, fresh, loin, tenderloin, separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,173350,"Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,20,sr28,13649,"Beef, shoulder pot roast or steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,171752,"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,17278,"Veal, shank (fore and hind), separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,174696,"Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,13,sr28,13227,"Beef, shank crosscuts, separable lean only, trimmed to 1/4"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,170814,"Beef, chuck, under blade pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,173400,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,173999,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,170815,"Beef, chuck, under blade pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,16,sr28,17426,"Veal, leg, top round, cap off, cutlet, boneless, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,5,sr28,23238,"Beef, rib, back ribs, bone-in, separable lean and fat, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,168715,"Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,24,sr28,17312,"Lamb, Australian, imported, fresh, loin, separable lean only, trimmed to 1/8"" fat, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,173409,"Beef, loin, top sirloin cap steak, boneless, separable lean only, trimmed to 1/8"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
